id,tagline,occurrence,publication,lin,summary,recommendations,location
RO-2019-107,"Passenger service SPAD and near collision, Wellington, 6 November 2019",6 Nov 2019,21 Dec 2020,19-107,"What happened On Wednesday 6 November 2019, the train driver of the 1317 off-peak Melling service failed to stop at a ‘Red–Stop’ signal in the Wellington Railway Station area and continued towards an oncoming returning Waikanae service. Both train drivers realised what was happening and stopped their trains 31.8 metres apart. There was no collision, and no-one was injured in the incident. However, the passengers on both services were held in their trains for more than an hour and considerable disruption was caused to services into and out of Wellington Railway Station. Why it happened The Transport Accident Investigation Commission (Commission) found that the driver of the Melling service was distracted by an overheard radio call and did not stop at the Red–Stop signal as required. The signal was at Red–Stop to prevent unauthorised entry into the section of track occupied by the authorised Waikanae service. The Commission found that there were no additional mitigations in place to prevent a train passing the Red–Stop signal and colliding with another train when the train driver did not react correctly to the signal and stop the train. This safety issue had been previously identified by the Commission in the Commission’s inquiry RO-2016-101, which resulted in recommendation (034/17 – Dec 2017) being issued. [that] KiwiRail conduct a review of current arrangements and take any opportunities it can to further reduce the risk of train operations in the area until a more suitable longer-term solution can be made. This recommendation is still open. Therefore, the Commission has not issued a further recommendation. What we can learn Key areas of the Wellington rail network pose higher risks than others and therefore require more caution and concentration from train drivers. Drivers must also prioritise their focus on the most important issues at any one time. The Commission issues recommendations with a view to avoiding similar occurrences in the future. If recommendations are not promptly addressed, the risk to the transport system will remain. Who may benefit Drivers may benefit from the details around focus and avoiding distraction in this report. Similarly, all stakeholders involved in the operation of the Wellington rail network may benefit from the details in this report.",NA,Wellington
RO-2019-108,"Level crossing collision, Piako Road, Morrinsville, 7 December 2019",7 Dec 2019,25 Nov 2021,19-108,"Two people died when freight train ran into car at level crossing, cause by confusion for the car driver in complicated roadworks operation. Traffic management plans for roadworks at level crossings must identify all risks to road and rail vehicles. Work in the rail corridor must only be done with a permit from the rail access provider.","007/21, 006/21",Morrinsville
RO-2020-101,"Level crossing collision, Mulcocks Road, Flaxton, 10 February 2020
",10 Feb 2020,24 Feb 2022,20-101,"What happened At about 0730 on Monday 10 February 2020 a truck approached Mulcocks Road level crossing, in the Waimakariri District of Canterbury, heading towards State Highway 71. The flashing lights and bells at the level crossing were activated by the approaching Coastal Pacific passenger train. The truck slowed as it approached but did not completely stop short of the level crossing. Instead, the truck continued to move slowly forward onto the level crossing and into the path of the train. The train driver sounded the train’s horn upon realising the truck was not stopping. This alerted the truck driver but it was too late for them to take avoiding action. The train collided with the driver side of the truck’s cab. The truck driver was fatally injured in the collision. Why it happened The truck driver had very likely recognised the activated flashing lights and bells and had intended to keep the truck stopped short of the level crossing until after the train had passed and it was safe to continue. The truck driver had very likely diverted their attention to some distraction inside the cab while believing the truck to be fully stopped. The truck driver was engaged in an incoming mobile phone call at this time, which may have contributed to them becoming distracted. The truck driver did not keep sufficient pressure on the brake pedal of the automatic-transmission truck, allowing the truck to slowly move forward. Closure of Mulcocks Road level crossing, recommended in a report 18 months prior as a possible risk-reduction measure would virtually certainly have prevented this accident. Fitting half-arm barriers to Mulcocks Road level crossing, a secondary recommendation made in the same report, would very likely have prevented this accident. No formal assessment had been undertaken by Waimakariri District Council or KiwiRail to determine if these recommended measures were ‘reasonably practicable’ to implement, and no process or meaningful guidance existed for such an assessment. KiwiRail have since taken safety action to begin formalising a policy for this, and the Commission has made a recommendation for this policy to consider the most complete risk estimates available. What we can learn Road users must avoid distractions and maintain awareness of their surroundings when approaching level crossings.","012/21, 011/21",Flaxton
RO-2020-102,"Express freight Train 932, strikes hi-rail vehicle at Limeworks Road public level crossing, between Milton and Henley, 24 April 2020
",24 Apr 2020,23 Sep 2021,20-102,"What happened At about 1501 on Friday 24 April 2020, the track ganger – driver of hi-rail vehicle 36783 – received a track warrant conditional on the departure of Train 932 from 429 km Main South line, near Limeworks Road between Milton and Henley. The track ganger started to place the hi-rail vehicle on the track, and was at the vehicle’s rear, when they heard Train 932’s horn sound and then saw the train approaching head-on. The track ganger attempted to raise the hi-rail vehicle wheels but was unsuccessful and jumped clear of the hi-rail vehicle before it was struck by the train at 1504. The train driver, on realising the hi-rail vehicle was on the track, applied full-service braking and prepared for impact. The train collided with the hi-rail vehicle at a speed of 44 kilometres-per-hour and pushed it 139 metres before coming to a stop. The hi-rail vehicle was extensively damaged and the locomotive sustained minor damage. There were no injuries. Why it happened The track warrant control rules allowed the train controller to issue a track warrant to a hi-rail vehicle operator conditional on the departure of a train from the location of where the track warrant was accepted. The track ganger did not verify that Train 932 had passed before the hi-rail vehicle was placed on the track. The collision speed could have been reduced if the train driver had applied emergency braking rather than full-service braking. What we can learn Issuing track warrants to infrastructure staff, hi-rail vehicles or trolley users that are conditional on the arrival or departure of trains is likely to endanger lives by causing accidents if the track warrant holders fail to confirm train locations. Applying the train brake in its emergency position will achieve a shorter stopping distance than applying it to its full-service position. Who may benefit Rail operators may benefit from the key lessons.",NA,Milton
RO-2020-103,"Collision between bus and locomotive, Clevely Line level crossing, Bunnythorpe, 16 September 2020",16 Sep 2020,16 Dec 2021,20-103,"What happened At about 0803 on Wednesday 16 September 2020, a bus carrying 31 passengers was on its usual route between Palmerston North and Feilding. Although the service was not a designated school bus, most of the passengers were school children on their way to either one of two local schools. The bus was running a few minutes behind its service schedule as it travelled north along Railway Road, between Palmerston North and Bunnythorpe. It stopped on Railway Road while the driver waited to make a right-hand turn onto Clevely Line. At the same time, locomotive DL9469 was travelling north on the North Island Main Trunk line towards Marton, approaching the Clevely Line level crossing. The locomotive was running 15 minutes ahead of its usual schedule. The Clevely Line level crossing was positioned approximately 15 metres to the east of Railway Road. The level crossing was protected by flashing lights, bells and signage, in accordance with Waka Kotahi NZ Transport Agency requirements. The approach of locomotive DL9469 towards the Clevely Line level crossing activated the flashing lights and bells. The bus driver waited for a break in road traffic, travelling south, and once there was a gap in the traffic commenced the right-hand turn onto Clevely Line. The bus completed its right-hand turn onto Clevely Line and, for reasons unable to be determined, did not stop before the level crossing. The bus drove onto the level crossing at the same time as the locomotive was passing over it. The front of the bus connected with the rear left-hand quarter of the locomotive, causing the windscreen of the bus to be torn off along with most of the front fairing structure. The bus driver, who was not restrained, was ejected through the front of the bus. The momentum of the bus caused it to continue rolling forward at a low speed. The bus driver received fatal injuries. Why it happened While the reason for the bus driver not stopping could not be determined with certainty, it is likely that they had rarely encountered a train at the level crossing based on the timetables and schedules of the bus and rail operations. This likely led to the bus driver not having any expectation that they would have to stop at the level crossing, and as a result taking some time to acknowledge and then react to the level crossing alarms. The Transport Accident Investigation Commission recommended that Waka Kotahi NZ Transport Agency review clause 9.5(c) of the Land Transport (Road User) Rule 2004 in consultation with the rail industry to assess its adequacy regarding the risks posed by level crossings in close proximity to road intersections. What we can learn Railway level crossings provide a heightened risk to road users. All road users should check for approaching rail traffic and be prepared to stop regardless of the state of the level crossing protection equipment. Who may benefit Transport operators, rail corridor users and road users may all benefit from the findings in this report.",008/21,Bunnythorpe
RO-2020-104,"Safe Working Irregularity, East Coast Main Trunk Line, Hamilton Eureka, 21 September 2020
",21 Sep 2020,20 Jan 2022,20-104,"What happened At 0747 on 21 September 2020, a freight train on the East Coast Main Trunk line entered a section of track that the rail protection officer believed was part of a protected work area and which was already occupied by a contractor operating a hi-rail vehicle. The hi-rail vehicle was working under the protection of a rail protection officer who was responsible for organising the safety of the work area. It was intended that the protected work area extend for a distance of about 15 kilometres between Hamilton and Eureka. However, due to a number of miscommunications, Train Control only protected the track between Hamilton and Ruakura for a distance of about 7 kilometres. It resulted in the hi-rail vehicle operator unknowingly working on the track in a section that had not been protected from rail traffic. A collision between the train and the hi-rail vehicle was only avoided because the hi-rail vehicle had voluntarily cleared the track about five minutes earlier. Why it happened While establishing the protected work area, neither the rail protection officer nor the train controller noticed a discrepancy recording the limits of the protected area that they were referencing. The rail protection officer was unfamiliar with the area of operation. The ineffective use of communication skills with erroneous read-backs (hear-back error) while trying to implement an administrative control measure resulted in a designated procedure not being followed correctly and protection arrangements not being put into place. What we can learn The key lessons arising from this inquiry are: Workers on the national rail network are at risk of serious harm if a rail vehicle enters the section of track while they are working. All personnel involved in safety-critical operations should recognise non-technical, and particularly communication, skills as an important risk mitigation measure. The use of engineering control measures may enhance the safety of track workers. Who may benefit? Rail operators (including train controllers), rail protection officers and track maintenance personnel may benefit from the findings in this report.",009/21,Ruakura
RO-2021-101,"Serious injury during shunting operations on board the Aratere, Interislander ferry terminal, Wellington, 9 April 2021
",9 Apr 2021,22 Sep 2022,21-101,"What happened On the evening of 9 April 2021, a remote-control operator operating a remotely controlled shunt locomotive was injured during discharging operations on board the rail ferry Aratere. The remote-control operator was caught between the foot step of the head wagon and the runner wagon while attempting to couple to the wagons. The head wagon was the first of a set of coupled wagons (a rake) located on the starboard outer track of the Aratere’s rail deck. The remote-control operator had made multiple unsuccessful attempts to couple the two wagons. The position of the two wagons on a curved section of the outer starboard track had caused a misalignment of the two couplers. During the final attempt the remote-control operator moved between the two wagons to physically open the knuckle of the couplers, but did not relocate to a safe area before operating the shunt locomotive remotely. Why it happened The Transport Accident Investigation Commission (the Commission) found that the remote-control operator entered the danger zone (an area in which individuals are exposed to physical risk) to realign an off-centre coupler, but did not reposition clear of the danger zone before they operated the shunt locomotive remotely. The Commission found that the degree of track curvature on the starboard outer track on the Aratere made it difficult to couple wagons positioned on parts of the curve. The Commission found that the risk assessment undertaken to determine the maximum rake length on the outer rails had not adequately mitigated the difficulty involved with coupling wagons positioned on the curved part of a track. What we can learn Shunting rail vehicles is a safety-critical task. Safety-critical tasks should be designed in such a way so as not to cause additional or unnecessary risks for employees. Experiencing difficulties with a procedure can lead to task fixation. This can create an environment conducive to risk-taking activity and error-producing conditions. Who may benefit Rail operators and operational staff involved in shunting activities may benefit from this report.",NA,Wellington
RO-2021-102,"Freight Train 391, Collision with light truck Saunders Road, Marton, 13 May 2021",13 May 2021,2 Feb 2023,21-102,"What happened At about 1520 on Thursday 13 May 2021, a two-person team was engaged in road-marking activities at Saunders Road level crossing, some 5 kilometres northeast of Marton. The team consisted of a paint applicator operator (the operator), who was conducting work on the road next to a truck on the south side of the crossing. The operator was assisted by the truck’s driver, who was sitting in the right-hand side of the truck cab in readiness to move when instructed by the operator. The operator was in the process of painting yellow limit lines that designated the safe area for vehicles to stop at the crossing, when they felt the paint hose pulling away from them as it tightened up. The operator looked up to see that the driver had moved the truck and was proceeding towards the north side of the crossing. The operator called out to the driver to stop the truck as the work on the south side was not complete. The driver immediately stopped on the railway track. The operator then noticed a train rounding a bend approximately 260 metres northeast of the crossing. The operator shouted to the driver that a train was coming, but for reasons unable to be determined the driver did not get out of the truck or move it off the crossing. At 1526 the 556-metre-long, 699-tonne train was travelling at 72.7 kilometres per hour when it struck the truck on its right-hand side. The truck driver received fatal injuries. Why it happened Although the crossing markings were within 5 metres of the railway track, a permit to enter had not been sought from the rail access provider (KiwiRail) by the road-marking company, as required by the Railways Act 2005. Had a permit to enter been sought, it is almost certain KiwiRail would have required additional protections to be in place before the commencement of the work. The reason for the driver moving the truck before they were instructed to do so by the operator could not be determined. It is about as likely as not that the driver was watching the operator painting the markings and moved the truck prematurely under the assumption that the operator had finished what they were doing. Safety for pedestrians and vehicles using level crossings is on the Transport Accident Investigation Commission’s (Commission’s) watchlist of serious transport safety concerns. As a result of this accident the Commission has recommended that KiwiRail review its permit-to-enter process by working with road-controlling authorities and those requiring permits to enter to ensure that provision is made for the practicable requirements for non-static and short-term work at multiple locations within the rail corridor. The Commission has recommended that KiwiRail review its permit-to-enter process to ensure that any associated costs and requirements are not prohibitive to the completion of safety-critical work, and that the charging of fees for permits to enter is in accordance with the Railways Act. What we can learn Any work within the rail corridor poses an inherent but manageable risk, even if that work is not railway related. Undertaking this work without the knowledge of the rail access provider, and without appropriate protections for workers (including appropriate risk training), may increase that risk to a dangerous level. Anyone in the vicinity of the rail corridor, whether engaged in work activity or not, should expect rail traffic at any time. Safety-critical communication equipment should be designed and operated in a manner that avoids the potential for misunderstanding. Who may benefit Road users, road-controlling authorities, roading contractors and people involved with the planning and approval of work around road/rail interfaces may all benefit from the findings and recommendations in this report.","018/22, 019/22",Marton
RO-2021-103,"Te Huia passenger service, Train parting, North Island Main Trunk line, Paerata, 19 July 2021",19 Jul 2021,15 Dec 2022,21-103,"What happened At 1651 on 19 July 2021, the second and third carriages parted on a KiwiRail-operated Auckland to Hamilton southbound Te Huia passenger train travelling at 91 kilometres per hour. The parting occurred at about 636.9 kilometres (see Site Information paragraph 2.76) between Papakura and Pukekohe on the North Island Main Trunk (NIMT), and caused the brakes to automatically apply in both train portions as air hoses between the carriages separated. There were no injuries, but some damage to inter-carriage electrical jumper cables. The two parted train portions were then recoupled by the train crew, and the train was authorised by train control to continue under a 20 kilometre per hour speed restriction to Pukekohe Station where passengers were disembarked. It is virtually certain that the park brakes on the front two of the train’s four carriages remained engaged during this journey of about 7.5 kilometres. After examination by mechanical staff at Pukekohe, the train continued to Hamilton under an authorised 55 kilometre per hour speed restriction and suffered a second parting, again between its second and third carriages, at about 567.4 kilometres on the NIMT. Why it happened It is virtually certain that the knuckle of the newly fitted coupler at the rear of the second carriage opened due to creep, a phenomenon in automatic knuckle couplers where vibration during running can cause a coupler’s lock to move upwards and the coupler to become unlocked. The incident coupler’s anti-creep mechanism, which would normally limit lock creep below the point of unlocking, was ineffective due to out-of-tolerance tooling used in the casting of its lock. Quality checks performed by the coupler’s United States manufacturer, Amsted, were insufficient to detect this issue at either component or assembly level. Functional testing of anti-creep was relatively new to KiwiRail and was not included as part of the commissioning process when Amsted couplers were fitted to Te Huia carriages. This inexperience also meant that similar couplers fitted to KiwiRail’s freight wagons, found to be failing functional tests, were not identified as having an ineffective anti-creep mechanism. Park brakes were applied as part of the rectification by the train crew carrying out post-recoupling brake tests. The park brakes were not then released, likely due to severed inter-carriage jumper cables causing the trainline control circuit for the park brake release to be inoperable. What we can learn Infrequent sampling after the production of parts allows for larger numbers of defective parts to be produced before defects are detected. Staff responding to train failures require an accurate knowledge of, and training in, key train systems. Who may benefit Railway coupling system manufacturers, rail vehicle maintainers and railway operators may all benefit from the findings and recommendations in this report.",NA,Paerata
RO-2021-104,"Passenger train 6205, train derailment, Kāpiti, 17 August 2021
",17 Aug 2021,25 Oct 2024,21-104,"What happened On 17 August 2021 a Transdev Wellington-based passenger train was operating a scheduled service from Waikanae to Wellington on the North Island Main Trunk line known as the Kāpiti line. At about 0544 the passenger train departed Paekākāriki station in a southerly direction, conveying 82 passengers and three train crew under heavy rainfall conditions. At about 0547 the passenger train, travelling at about 70 kilometres per hour, was rounding a right-hand curve next to the hillside when the train driver sighted a landslide covering both main lines approximately 40 metres in front of the train. The train driver applied the emergency brake, but the train struck the debris from the landslide, derailing three of the four passenger cars before coming to a complete stop. No passengers or crew suffered any injuries, and all were evacuated safely to a nearby location. Why it happened Because of the curvature of the track and the speed of the train, there was only a short sighting distance to the landslide debris across the track. The train driver did not have enough distance or time to stop before reaching the landslide. When the train came across the debris, the debris disengaged the train’s wheel-rail interface, derailing the train. The Kāpiti area had experienced heavy rainfall in the hills adjacent to the rail corridor, which overwhelmed the waterways and drainage systems that would normally have moved water away. The meteorological information provided to KiwiRail predicted rainfall in most places in the North Island, with totals of 25 millimetres or more over a 24-hour period for western areas south of Hamilton and the Bay of Plenty. What we can learn As the frequency of severe weather events increases, risk assessments for transport infrastructure become vital to ensure hazards are identified and appropriate controls are applied. Engineering systems and real-time monitoring can assist with providing those in the transport sector with accurate information from which to make timely and informed safety decisions. Who may benefit Rail personnel and passengers, transport operators, infrastructure designers and infrastructure maintainers may benefit from the findings in this report.","004/24, 005/24, 006/24, 007/24, 008/24",Paekakariki
RO-2021-105,"Unintended movement resulting in locomotive and wagon entering Picton Harbour, Picton, 1 September 2021",1 Sep 2021,1 Jun 2023,21-105,"What happened At approximately 1530 on 1 September 2021, a shunt locomotive at the Picton freight yard was in the process of relocating a single wagon. The shunt locomotive was being operated by remote control, with the operator using a remote-control pack attached by a harness to their chest. The remote-controlled shunt locomotive and single attached wagon travelled onto the rail linkspan before entering the harbour at the Picton ferry terminal. It was an unintended shunting movement. At the time of the incident there was no ferry berthed at the wharf and the rail linkspan was not in use. There were no injuries caused by this incident. Why it happened The Transport Accident Investigation Commission (the Commission) found that the unplanned and unintended remote-controlled movement of the shunt locomotive resulted in it travelling over the rail linkspan and into the harbour. The Commission found that there was no single factor that led to this incident. Instead, it is very likely that a combination of factors contributed to the unintended movement: the remote-control operator was working independently when the incident occurred, when usually they worked as one of a team; when the rail linkspan was not in use it was not protected from rail movements; KiwiRail’s rules were silent on when an operator should deactivate a remote-control operator’s pack to prevent unintended movements. What we can learn Shunting rail vehicles is a safety-critical task. The post-certification support process is a vital component for newly trained staff to receive regular feedback and support on their performance. Those in a two-person shunt team should, where possible, maintain visual contact to help mitigate shunting risks. Periods of busy activity, even if they are not cognitively demanding, can present challenges. Organisations should be mindful of such challenges and ensure workers are well equipped with strategies to manage workflow, and have measures in place to ensure workers are able to remain focused on safety-critical tasks. Who may benefit Rail operators and operational staff involved in shunting procedures may benefit from the key lessons in this report. Any organisations with workers who experience periods of busy activity that include safety-critical tasks may also benefit from this report.","005/23, 004/23",Picton
RO-2021-106,"Derailment of Train 220, South of Hunterville,13 December 2021
",13 Dec 2021,4 May 2023,21-106,"What happened At about 2300 on Monday 13 December 2021, a KiwiRail freight train was travelling north between Marton and Hunterville on the North Island Main Trunk line. As the train rounded a left-hand curve, the train driver saw that the field to their right was flooded with water and that the floodwater was crossing the railway track in front of the train. The train driver immediately reduced power to the train as it approached the water and then, suspecting that the train had derailed, applied the train’s brakes. Once the train had stopped, the train driver remained in the locomotive cab to await assistance, as they had seen that the overhead electrical wire was damaged. When assistance arrived, it was discovered that 17 of the train’s 37 wagons and the locomotive had derailed. Why it happened In the days preceding the accident, unseasonal significant rainfall had occurred throughout the country. The Porewa catchment area, which was the closest to the accident site, recorded significant rainfall of 38.5 millimetres in a two-hour period before the accident. This rainfall had led to flooding in the area the train was traversing. The area in which the flooding occurred was not within monitoring or capture distance of the nearest weather stations. Floodwater inundated an area of farmland that had no recent history of flood events. The floodwater removed the ballast formation that was supporting the railway track. The unsupported track moved as the train passed over it, causing the train to derail. What we can learn The transport industry needs to prepare for and be able to adapt and respond to the increase in frequency of unseasonal and severe weather events. Who may benefit All rail access providers and rail operations personnel may benefit from the findings in this report. Anyone involved in planning for the impacts of weather events on transport networks may also benefit from the findings.",NA,Hunterville
RO-2022-101,"Passenger train, Fire in auxiliary generator wagon, Palmerston North, 11 May 2022
",11 May 2022,23 Nov 2023,22-101,"What happened At about 0602, on 11 May 2022, the Capital Connection express passenger train was at the platform of Palmerston North station when the train manager discovered a fire on board the auxiliary generator wagon . All passenger carriages were immediately evacuated before the doors were closed to prevent re-entry. The train manager contacted Fire and Emergency New Zealand to report the fire and a fire appliance responded. On arrival firefighters observed a small fire in the auxiliary generator wagon, which they extinguished with a carbon dioxide portable fire extinguisher. There were no injuries, and the fire damage was contained to the top box and ceiling of the auxiliary generator wagon. Why it happened The fire was accidental and likely caused by the proximity of the exhaust tail pipe to the internal ceiling lining of the wagon. The likelihood of a fire in the auxiliary generator wagon had increased due to a combination of the following factors: the top box was sealed closed and could not be opened for maintenance inspection; the insulation within the top box was in poor condition with significant soot build-up; the exhaust tail pipe had corroded to the extent that it no longer extended through and above the roof of the auxiliary generator wagon. What we can learn Rail vehicle maintenance must include inspection of all key parts and equipment to minimise the risk of a fire on board a passenger train. Early fire detection systems on trains are vital to ensure any fire is detected at the earliest opportunity before spreading throughout the train. Who may benefit All operators, maintenance staff and contractors responsible for auxiliary generator wagons may benefit from the findings from this report.",039/23,Palmerston North
RO-2022-102,"L71 Mainline Shunt, derailment and subsequent rollover, Tamaki, 1 June 2022
",1 Jun 2022,14 Dec 2023,22-102,"What happened On 31 May 2022, a three-person train crew was transporting freight wagons between the Wiri rail yard and the Port of Auckland on the North Island Main Trunk (NIMT) line. The crew consisted of a locomotive engineer (LE), a rail operator who was under training (the trainee) and another rail operator who was supervising the trainee as a minder (the minder). On 1 June 2022, at about 0057, the crew departed the Port of Auckland for their return journey to the Westfield rail terminal following the completion of their scheduled work. Because of planned work on the NIMT, train control set the first part of the route on the bi-directional track back to Westfield using the up mainline in a down direction. The single-cab locomotive was being operated in a long-hood leading configuration, ] which meant that the LE was unable to see the signals when travelling on the up mainline in the down direction. This required the trainee to observe the rail signal indications along the track and report them to the LE. At about 0103 the locomotive, travelling at about 77 kilometres per hour (km/h), entered a track crossover point at Tamaki. As it did so, the locomotive derailed and overturned, coming to rest on its side approximately 55 metres (m) from the point of derailment. The three crew members suffered minor to moderate injuries and evacuated the cab through the broken front windscreen of the locomotive. Why it happened The locomotive was unable to cross from one track to another safely because of its high speed. It was travelling approximately 50 km/h faster than the speed set by the signal indications. The trainee had been tasked to identify and report the signal indications to the LE along the route. Because of the seating arrangement in the locomotive cab while travelling in a long-hood leading configuration, the minder could not confirm that the trainee was interpreting and reporting the signal indications correctly. The trainee incorrectly reported two signal indications to the LE and the LE maintained the speed of the locomotive based on that incorrect information. KiwiRail had not undertaken a risk assessment for operating locomotives in the long-hood leading configuration on the Auckland Metro rail network. As a result, the risks associated with long-hood leading operations had not been adequately managed. What we can learn Operating locomotives in a long-hood leading configuration on the NIMT line poses additional safety risks. When an activity is infrequent or different from normal operations, a risk assessment should occur, and a risk management plan put in place. On-the-job training can introduce additional risks to an operation. Effective supervision of trainees undertaking safety-critical tasks is an important defence against unsafe activity. Fitness for duty is an important risk control measure that ensures individuals can focus on the task at hand. Distractions in the form of injuries, illnesses or stresses outside work can impact the ability to concentrate and can impair cognitive performance.1F Crew Resource Management (CRM) is an important tool that enables individuals to work together effectively, particularly when operating in unusual or non-normal circumstances. CRM requires the use of all available resources; communication should include all parties who have relevant operational safety information to share. Complex systems require robust engineering-risk controls to guard against variable human performance within the system. Administrative controls, which are vulnerable to human error and non-compliance, should not solely be relied upon to keep a system safe. Regulatory oversight is an integral part of any transport safety system. Independent assurance that an operator is appropriately managing their safety-critical risks provides a fundamental layer of defence against the introduction of unsafe operational practices. Who may benefit Rail personnel, transport operators and anyone involved in safety assessments may benefit from the findings in this report.","034/23, 035/23, 036/23, 037/23, 038/23",Tamaki
RO-2022-103,"KiwiRail W6 shunt and Metro (Go Bus) Route 60 bus, near miss at Selwyn Street level crossing
",8 Aug 2022,19 Oct 2023,22-103,"What happened On Saturday 6 August 2022, train control (based in Wellington) became aware of a signalling fault in the Christchurch area. Level crossing alarms at three different locations had defaulted to ‘fail-safe mode’, meaning that warning lights, bells and barrier arms were constantly activated. This was causing problems for road traffic in the area. The signals staff who were called out to repair the fault were unable to trace it within their allowable working hours, therefore they disconnected the Selwyn Street level crossing as per standard operating instructions. This allowed road traffic to enter the level crossing without the need for manual operation of the level crossing alarms and barriers. The Selwyn Street level crossing alarm system was disconnected from its power source. The barrier arms were raised and secured. Bags were placed over the alarm lights to show they were out of service. Train control imposed a 10 kilometre per hour speed restriction on any rail traffic approaching Selwyn Street and the other affected level crossings. On Monday 8 August 2022, while the level crossing remained disconnected, a ‘Go Bus’-operated Christchurch Metro passenger bus drove across the Selwyn Street level crossing as a KiwiRail locomotive approached. The bus passed approximately 12 metres in front of the locomotive, creating a ‘near-miss’ situation. There was no collision, no damage and no injuries. Why it happened The signalling cable that controlled the level crossings had been partially cut through. Because of the nature of the partial cut, the location of the fault was not readily apparent to signals staff. This delayed the process of identifying and rectifying the problem. Because the fault occurred on a weekend, limited signals staff were available. When the attending signals staff had worked their allowable hours they left the site after following KiwiRail procedures for disconnecting alarms. KiwiRail’s procedure for disconnecting the level crossing alarms and barriers did not adequately address the risk posed by leaving the level crossing unattended. There was no requirement in KiwiRail’s procedures to inform the road controlling authority that the level crossing was disconnected. As a result, no form of temporary traffic management was put in place until after the near miss between the bus and train was reported. What we can learn Risk assessments and associated mitigations are based on the controls in place at the time of the assessment. Removal of any of these risk controls without reassessment may increase risk to an unacceptable level. Who may benefit Railway signals and communications staff, network controllers, road users, road controlling authorities and people involved with work around road–rail interfaces may all benefit from the findings and recommendations in this report.","031/23, 032/23",Christchurch
RO-2022-104,"L1 shunt train and heavy goods vehicle, Level crossing collision and derailment, Whangārei, 7 December 2022",7 Dec 2022,21 Mar 2024,22-104,"What happened At approximately 1435 on 7 December 2022, a train collided with a truck and trailer at the Fertilizer Road level crossing, near Whangārei. The truck was crossing the level crossing when the train’s refuge wagon collided with the truck’s trailer. The train travelled another 16 metres before it came to a complete stop. The train’s refuge wagon derailed, and the truck’s trailer tipped onto its side. The rail operator was propelled from the refuge wagon and sustained moderate injuries when they fell to the ground. The locomotive engineer and the truck’s two occupants were not injured. Why it happened It is likely that the truck driver saw the train when the truck crossed a preceding level crossing, and perceived that the train was travelling in the opposite direction. It is virtually certain that the truck driver did not expect to see the train approaching the Fertilizer Road level crossing, and consequently did not stop to give way to it. The truck driver was engaged in a phone conversation as they manoeuvred a complex intersection. Given the length of time they had been on duty without taking the required scheduled rest breaks, it is likely that their ability to scan and perceive critical information effectively from the road environment was further reduced by the effects of fatigue. At the time of the accident, KiwiRail had not conducted a risk assessment for propelling wagons to the Fonterra cool store at Port Whangārei. A formal identification of hazards would likely have led to mitigations that reduced the risk of collision accidents between rail and road vehicles at level crossings on this branch line. The train crew did not operate in compliance with the Rail Operating Code as the train approached and entered the level crossing. The Code required the train to be at a lower speed than it was. Consultation and collaboration between KiwiRail and the road controlling authority had been ineffective in addressing the risks of hazardous road-user behaviour. What we can learn Road users must always approach railway level crossings with extreme care, particularly those level crossings that have passive protection. It is essential that rail vehicle operators adhere to local operating instructions, codes and standards, particularly when propelling on branch lines and in sidings. The installation of visual and audible warning devices on all trains with refuge wagons leading would very likely reduce the risk of collisions occurring at level crossings by assisting observers to detect trains and determine their directions of travel. Who may benefit Rail operators, rail staff involved in shunting operations, rail network access providers, road controlling authorities, level crossing assessors, road users and all other road and rail stakeholders may benefit from the findings in this report.","001/24, 002/24",Whangarei
